RECID|RAKNONRAK|KodeToko|TIPERAK|NORAK|KET_RAK|NAMA_RAK|NOSHELF|KET_SHELF|KIRIKANAN|DEPANBLK|ATASBAWAH|DIVISI|PRDCD|PLUMD|KODESHELF|TKIRIKANAN|TATASBAWAH|TDEPANBLK|QTY|QTY_LENGTH|PKM|MINDISP|NPLUS|TGL_MULAI|TGL_AKHIR|KET|ADDID|ADDTIME|UPDID|UPDTIME|TGL_NP1|TGL_NP2,
|R|XXX|A|21187|COOLER PERISHABLE (DAIRY FD)|RCP0221187|11||3|1|1||20030414|20030414||1|1|2|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2662|DETERGENT & CLEANER DESINFECTANT|DND05DX02662|30||12|1|1||20030445|20030445||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2662|DETERGENT & CLEANER DESINFECTANT|DND05DX02662|2||4|1|1||20030446|20030446||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|47||1|1|1||20030547|20030547||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|11||3|1|1||20030646|20030646||1|1|5|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2253|CLOTHING & APPAREL - 1 RAK DOUBLE 150 CM|CNA01DX02253|1||1|1|1||20030982|20030982||1|3|1|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|2|HANGER 15 CM|7|1|1||20030983|20030983||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|3891|BAKERY SARI ROTI MR BREAD PRIME BREAD 2 RAK DOUBLE EXTENDER|BSMP2DX03891|5||2|1|1||20031087|20031087||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|14||10|1|1||20031208|20031208||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|9||7|1|1||20031215|20031215||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|11|ACRYLIC PET FOOD|1|1|3||20031232|20031232||2|2|3|0|0.00|0|6|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|11|ACRYLIC PET FOOD|1|1|1||20031235|20031235||2|3|5|0|0.00|0|10|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|9||2|1|1||20031236|20031236||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|11|ACRYLIC PET FOOD|6|1|1||20031238|20031238||2|2|3|0|0.00|0|6|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|4||4|1|1||20031318|20031318||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|1||1|1|1||20031487|20031487||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||26|1|1||20031636|20031636||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|23637|CONFECTIONARY 2 RAK DOUBLE EXTENDER|CON02DX23637|16||3|1|1||20031736|20031736||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|23||2|1|1||20031771|20031771||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|14||1|1|1||20031775|20031775||1|1|6|0|0.00|0|6|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|7||4|1|1||20031907|20031907||1|1|5|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|G|9003|END GONDOLA PROMO 1A|EG1A09003|5||6|1|1||20031907|20031907||1|1|5|0|0.00|0|0|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|8|ACR AGAR|7|1|3||20031946|20031946||1|1|5|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|41575|MEJA KASIR CONFECTIONARY 4 PANEL MODEL BARU|COC0441575|17||2|1|1||20031983|20031983||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|29||3|1|1||20031999|20031999||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|1||2|1|1||20032058|20032058||2|1|2|0|0.00|0|4|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|5||6|1|1||20032099|20032099||1|1|5|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|5||5|1|1||20032100|20032100||1|1|5|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2662|DETERGENT & CLEANER DESINFECTANT|DND05DX02662|18||5|1|1||20032250|20032250||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|16||4|1|1||20032259|20032259||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|48846|FREEZER WALLS 400L|RWS04K48846|2||3|1|1||20032366|20032366||1|12|2|0|0.00|0|12|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|48846|FREEZER WALLS 400L|RWS04K48846|1||5|1|1||20032368|20032368||1|12|2|0|0.00|0|12|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||27|1|1||20032406|20032406||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|5|ACRYLIC LISTRIK|7|1|1||20032449|20032449||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|44421|MODUL HOUSE CARE HOME BRAND 1 RAK SINGLE|MHR44421|3||4|1|1||20032453|20032453||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35755|COOLER GABUNG BEVERAGES COLA 8 PINTU|CLB08C35755|1||6|1|1||20032503|20032503||1|1|4|0|0.00|0|4|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35755|COOLER GABUNG BEVERAGES COLA 8 PINTU|CLB08C35755|41||3|1|1||20032519|20032519||1|1|6|0|0.00|0|6|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35755|COOLER GABUNG BEVERAGES COLA 8 PINTU|CLB08C35755|31||6|1|1||20032643|20032643||1|1|8|0|0.00|0|8|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35755|COOLER GABUNG BEVERAGES COLA 8 PINTU|CLB08C35755|31||5|1|1||20032644|20032644||1|1|8|0|0.00|0|8|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|10||4|1|1||20032723|20032723||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|5||5|1|1||20032859|20032859||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|7||2|1|1||20032880|20032880||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|6169| EXTRA CABINET MEDICINE ACCESSORIES|ECMAC06169|5||6|1|1||20032984|20032984||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|21||4|1|1||20032996|20032996||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|23||3|1|1||20033003|20033003||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||28|1|1||20033066|20033066||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|21187|COOLER PERISHABLE (DAIRY FD)|RCP0221187|6||9|1|1||20033350|20033350||1|1|6|0|0.00|0|6|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|5||4|1|1||20033353|20033353||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|23637|CONFECTIONARY 2 RAK DOUBLE EXTENDER|CON02DX23637|3||1|1|1||20033392|20033392||3|1|3|0|0.00|0|9|0||||||04/06/2025 06:55:18||||,
|R|XXX|G|80690||SWADP80690|1||1|1|1||20033392|20033392|DP|5|1|1|0|0.00|0|0|0|01/01/2025 00:00:00|31/12/2025 00:00:00|0177/IDM/KOMP/KD/DP/XII/2024|||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|8||4|1|1||20033450|20033450||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90613|BACKWALL ROKOK DJARUM JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS|1DJM01N0_SD1_AL_JK190613|6||5|1|1||20033458|20033458||1|1|5|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90613|BACKWALL ROKOK DJARUM JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS|1DJM01N0_SD1_AL_JK190613|6||2|1|1||20033460|20033460||1|1|5|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|56||1|1|1||20033519|20033519||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|8||9|1|1||20033546|20033546||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|7||9|1|1||20033547|20033547||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|2|HANGER 15 CM|1|1|1||20033662|20033662||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|591|1|1||20033669|20033669||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||29|1|1||20033669|20033669||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|592|1|1||20033670|20033670||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||30|1|1||20033670|20033670||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|593|1|1||20033671|20033671||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||31|1|1||20033671|20033671||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|594|1|1||20033672|20033672||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||32|1|1||20033672|20033672||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|32||1|1|1||20033798|20033798||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2253|CLOTHING & APPAREL - 1 RAK DOUBLE 150 CM|CNA01DX02253|1||4|1|1||20033964|20033964||1|3|1|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|56|RAZZOR|6|1|1||20033978|20033978||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|28||1|1|1||20034034|20034034||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|8551|PAPER PRODUCT 3 RAK DOUBLE EXTENDER|PPT03DX08551|18||2|1|1||20034036|20034036||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|10||8|1|1||20034046|20034046||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35755|COOLER GABUNG BEVERAGES COLA 8 PINTU|CLB08C35755|30||6|1|1||20034077|20034077||1|1|8|0|0.00|0|8|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35755|COOLER GABUNG BEVERAGES COLA 8 PINTU|CLB08C35755|30||5|1|1||20034078|20034078||1|1|8|0|0.00|0|8|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35755|COOLER GABUNG BEVERAGES COLA 8 PINTU|CLB08C35755|30||4|1|1||20034079|20034079||1|1|10|0|0.00|0|10|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|6||4|1|1||20034079|20034079||1|1|5|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|19||4|1|1||20034118|20034118||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|19||3|1|1||20034119|20034119||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|19||5|1|1||20034120|20034120||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|20||6|1|1||20034122|20034122||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|83397|WING RAK JAM|WRJAM83397|3||1|1|1||20034196|20034196||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|46||12|1|1||20034266|20034266||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|50||4|1|1||20034274|20034274||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|24||2|1|1||20034315|20034315||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2660|MODUL KEMASAN EKONOMIS DND EXTENDER 1 RAK DOUBLE|MDND1DX02660|2||6|1|1||20034449|20034449||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2662|DETERGENT & CLEANER DESINFECTANT|DND05DX02662|21||2|1|1||20034450|20034450||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|G|40922|END GONDOLA PROMO 2A|EG2A40922|3||2|1|1||20034450|20034450||2|1|3|0|0.00|0|0|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|5||2|1|1||20034536|20034536||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||33|1|1||20034557|20034557||1|1|24|0|0.00|0|24|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|2||2|1|1||20034577|20034577||1|1|4|0|0.00|0|4|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|40|ARKILIC GARNIER B.O.B|10|1|2||20034678|20034678||2|1|1|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|21||1|1|1||20034682|20034682||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|21||2|1|1||20034684|20034684||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|24||8|1|1||20034685|20034685||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|24||7|1|1||20034686|20034686||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|23||6|1|1||20034699|20034699||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|18||8|1|1||20034716|20034716||1|2|3|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|4||7|1|1||20034842|20034842||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|44421|MODUL HOUSE CARE HOME BRAND 1 RAK SINGLE|MHR44421|6||1|1|1||20034850|20034850||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|34074|BABY KIDS CARE 2 RAK DOUBLE 150 CM|BKC2DX34074|4||1|1|1||20035113|20035113||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|72||5|1|1||20035264|20035264||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|44421|MODUL HOUSE CARE HOME BRAND 1 RAK SINGLE|MHR44421|2||1|1|1||20035266|20035266||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|44421|MODUL HOUSE CARE HOME BRAND 1 RAK SINGLE|MHR44421|6||3|1|1||20035267|20035267||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|8551|PAPER PRODUCT 3 RAK DOUBLE EXTENDER|PPT03DX08551|1||2|1|1||20035278|20035278||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35755|COOLER GABUNG BEVERAGES COLA 8 PINTU|CLB08C35755|17||1|1|1||20035484|20035484||7|1|8|0|0.00|0|56|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|12||4|1|1||20035484|20035484||3|1|4|0|0.00|0|12|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|28||3|1|2||20035489|20035489||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|48846|FREEZER WALLS 400L|RWS04K48846|4||2|1|1||20035518|20035518||1|36|4|0|0.00|0|96|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|47207|RAK BERAS |MBG01G47207|1||5|1|1||20035548|20035548||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|42||4|1|1||20035626|20035626||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|42||5|1|1||20035627|20035627||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|43||1|1|1||20035629|20035629||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|42||6|1|1||20035631|20035631||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|40||3|1|1||20035633|20035633||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|40||2|1|1||20035635|20035635||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGGLE|MBF06U02337|39||6|1|1||20035678|20035678||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|4||9|1|1||20035686|20035686||1|2|1|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|55|CONTRACEPTION|6|1|1||20035693|20035693||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35755|COOLER GABUNG BEVERAGES COLA 8 PINTU|CLB08C35755|14||4|1|1||20035829|20035829||1|1|5|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|6||2|1|1||20035832|20035832||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|34074|BABY KIDS CARE 2 RAK DOUBLE 150 CM|BKC2DX34074|13||2|1|1||20035884|20035884||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|9||3|1|1||20035976|20035976||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|6||3|2|1||20035983|20035983||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|8551|PAPER PRODUCT 3 RAK DOUBLE EXTENDER|PPT03DX08551|20||1|1|1||20035998|20035998||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2222|ACRYLIC CAKE SERIES|ACRCAKE02222|1||6|1|1||20035999|20035999||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2222|ACRYLIC CAKE SERIES|ACRCAKE02222|1||5|1|1||20036000|20036000||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|3891|BAKERY SARI ROTI MR BREAD PRIME BREAD 2 RAK DOUBLE EXTENDER|BSMP2DX03891|1||10|1|1||20036033|20036033||1|6|5|0|0.00|0|29|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2662|DETERGENT & CLEANER DESINFECTANT|DND05DX02662|14||1|1|1||20036047|20036047||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|7||4|1|1||20036082|20036082||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||34|1|1||20036129|20036129||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|38022|FESTIVE ALL TOKO|ALLFEST38022|1||24|1|1||20036130|20036130||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|38022|FESTIVE ALL TOKO|ALLFEST38022|1||12|1|1||20036135|20036135||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|41575|MEJA KASIR CONFECTIONARY 4 PANEL MODEL BARU|COC0441575|2||3|1|1||20036148|20036148||1|1|4|0|0.00|0|4|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|35755|COOLER GABUNG BEVERAGES COLA 8 PINTU|CLB08C35755|16||3|1|1||20036157|20036157||1|1|6|0|0.00|0|6|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|12||1|1|1||20036157|20036157||1|1|3|0|0.00|0|3|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|22||14|1|1||20036191|20036191||1|1|4|0|0.00|0|4|0||||||04/06/2025 06:55:18||||,
